case_id,type,arity,n_distinct_roots,gt_roots,method,feature_set,top1,top5,hit@1,hit@3,hit@5,recall@R,fullhit@1,fullhit@3,fullhit@5,ndcg@1,ndcg@3,ndcg@5,avg@1,avg@3,avg@5,mrr
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,delta_z,full,catalog,catalog;pricing;catalog-gw;checkout;review-query,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,BARO,resource,review-query,review-query;pricing;search;cart;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,RCD_seed0,resource,backend,backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,RCD_seed1,resource,checkout,checkout;catalog;inventory,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,RCD_seed2,resource,order,order;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,RCD_seed3,resource,pricing,pricing;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,RCD_seed4,resource,review-query,review-query;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,delta_ratio,resource,user,user;catalog;catalog-gw;order;host,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817163636,s03,single,1,catalog,delta_z,resource,catalog,catalog;catalog-gw;review-query;user;inventory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,BARO,full,pricing,pricing;inventory;checkout;catalog-gw;rec-agent,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.38685280723454163,0.6509209298071326,0.0,0.5,1.0,0.375
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed0,full,cart,cart;catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed1,full,inventory,inventory;catalog,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed2,full,inventory,inventory;cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed3,full,inventory,inventory;catalog,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed4,full,catalog,catalog;inventory,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,delta_ratio,full,pricing,pricing;checkout;inventory;catalog;mysql,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.2222222222222222
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,delta_z,full,inventory,inventory;pricing;checkout;mysql;backend,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5454545454545454
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,BARO,resource,inventory,inventory;catalog-gw;catalog;host;user,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed0,resource,cart,cart;catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed1,resource,inventory,inventory;catalog,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed2,resource,inventory,inventory;catalog,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed3,resource,catalog,catalog;cart;inventory,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.16666666666666666
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,RCD_seed4,resource,cart,cart;inventory,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,delta_ratio,resource,mysql,mysql;inventory;catalog;catalog-gw;checkout,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.38685280723454163,0.6509209298071326,0.0,0.5,1.0,0.375
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260817164552,t02,dual,2,inventory;catalog-gw,delta_z,resource,inventory,inventory;mysql;catalog;order;checkout,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5625
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,BARO,full,review-query,review-query;pricing;checkout;sasrec;rec-agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed0,full,checkout,checkout;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed1,full,checkout,checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed2,full,search,search;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed3,full,search,search;backend;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed4,full,search,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,delta_ratio,full,pricing,pricing;host;user;checkout;catalog,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.28846153846153844
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,delta_z,full,pricing,pricing;sasrec;host;user;checkout,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.23809523809523808
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,BARO,resource,sasrec,sasrec;catalog-gw;catalog;order;pricing,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.28846153846153844
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed0,resource,backend,backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed1,resource,order,order;review-query;user;cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed2,resource,backend,backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed3,resource,backend,backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,RCD_seed4,resource,backend,backend;pricing;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,delta_ratio,resource,host,host;catalog-gw;order;search;checkout,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_res-host_cpu_x_cfg_timeout-k8s-v2-formal-r1-20260817165011,d06,dual,2,host;catalog-gw,delta_z,resource,host,host;user;catalog-gw;catalog;backend,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876,0.5,1.0,1.0,0.6666666666666666
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,BARO,full,checkout,checkout;pricing;cart;host;backend,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed0,full,pricing,pricing;order;cart;checkout;inventory,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7039180890341347,0.9060254355346823,0.3333333333333333,0.6666666666666666,1.0,0.5277777777777778
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed1,full,pricing,pricing;checkout;cart;mysql;inventory,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed2,full,pricing,pricing;checkout;cart;inventory;mysql,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed3,full,cart,cart;pricing;mysql;inventory;search,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed4,full,cart,cart;pricing;checkout;inventory,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,delta_ratio,full,pricing,pricing;cart;catalog;host;mysql,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,delta_z,full,checkout,checkout;pricing;cart;catalog;host,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,BARO,resource,checkout,checkout;pricing;cart;host;catalog-gw,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed0,resource,pricing,pricing;user;order;inventory;mysql,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed1,resource,cart,cart;pricing;search;review-query;inventory,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed2,resource,pricing,pricing;user;cart;mysql;backend,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7039180890341347,0.7039180890341347,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed3,resource,cart,cart;pricing;mysql;search;order,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,RCD_seed4,resource,pricing,pricing;user;inventory;mysql;search,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,delta_ratio,resource,pricing,pricing;cart;host;mysql;checkout,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7653606369886217,0.9469024295259745,0.3333333333333333,0.6666666666666666,1.0,0.5666666666666667
mr3_cross_lif-checkout_podfail_x_cart_cpu_x_pricing_cpu-k8s-v2-formal-r1-20260817170335,t05,triple,3,checkout;cart;pricing,delta_z,resource,checkout,checkout;pricing;cart;host;mysql,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.611111111111111
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,BARO,full,user,user;backend;order;host;sasrec,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed0,full,order,order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed1,full,review-query,review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed2,full,review-query,review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed3,full,order,order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed4,full,review-query,review-query;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,delta_ratio,full,backend,backend;host;mysql;user;catalog,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.6131471927654584,0.8772153153380493,0.5,0.5,1.0,0.625
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,delta_z,full,user,user;backend;host;mysql;catalog-gw,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,BARO,resource,user,user;backend;host;pricing;cart,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed0,resource,review-query,review-query;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed1,resource,order,order;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed2,resource,review-query,review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed3,resource,review-query,review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,RCD_seed4,resource,order,order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,delta_ratio,resource,backend,backend;host;mysql;user;order,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.6131471927654584,0.8772153153380493,0.5,0.5,1.0,0.625
mr2_cross_lif-user_podfail_x_backend_cpu-k8s-v2-formal-r1-20260817171656,d21,dual,2,user;backend,delta_z,resource,user,user;backend;host;mysql;catalog-gw,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,BARO,full,order,order;review-query;checkout;catalog;pricing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640681225725909,0.0,0.0,0.5,0.16346153846153846
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed0,full,backend,backend;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed1,full,review-query,review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed2,full,review-query,review-query;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed3,full,cart,cart;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed4,full,inventory,inventory;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,delta_ratio,full,catalog,catalog;host;checkout;review-query;user,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,delta_z,full,catalog,catalog;mysql;host;inventory;sasrec,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876,0.5,1.0,1.0,0.6666666666666666
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,BARO,resource,pricing,pricing;catalog;review-query;checkout;cart,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.3055555555555556
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed0,resource,user,user;review-query;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed1,resource,review-query,review-query;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed2,resource,user,user;review-query;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed3,resource,checkout,checkout;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,RCD_seed4,resource,catalog-gw,catalog-gw;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,delta_ratio,resource,catalog,catalog;host;checkout;mysql;catalog-gw,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-host_cpu_x_svccpu-k8s-v2-formal-r1-20260817171944,d03,dual,2,host;catalog,delta_z,resource,catalog,catalog;mysql;host;inventory;sasrec,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876,0.5,1.0,1.0,0.6666666666666666
mr2_intra_config-dual_timeout_retry-k8s-v2-formal-r1-20260817172408,d01,single,1,catalog-gw,BARO,full,checkout,checkout;pricing;inventory;user;rec-agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
mr2_intra_config-dual_timeout_retry-k8s-v2-formal-r1-20260817172408,d01,single,1,catalog-gw,RCD_seed0,full,backend,backend;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_config-dual_timeout_retry-k8s-v2-formal-r1-20260817172408,d01,single,1,catalog-gw,RCD_seed1,full,backend,backend;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
